Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
288901,Amos,1,11,וְעֶבְרָת֖וֹ,עֶבְרָה,H5678,34
288902,Amos,1,11,שְׁמָ֥רָה,שָׁמַר,H8104,469
288903,Amos,1,11,נֶֽצַח׃,נֵ֫צַח,H5331,43
288904,Amos,1,12,וְשִׁלַּ֥חְתִּי,שָׁלַח,H7971,847
288905,Amos,1,12,אֵ֖שׁ,אֵשׁ,H0784,378
288906,Amos,1,12,בְּתֵימָ֑ן,תֵּימָן,H8487,11
288907,Amos,1,12,וְאָכְלָ֖ה,אָכַל,H0398,810
288908,Amos,1,12,אַרְמְנ֥וֹת,אַרְמוֹן,H0759,32
288909,Amos,1,12,בָּצְרָֽה׃ פ,בׇּצְרָה,H1224,8
288910,Amos,1,13,כֹּ֚ה,כֹּה,H3541,577
288911,Amos,1,13,אָמַ֣ר,אָמַר,H0559,5309
288912,Amos,1,13,יְהוָ֔ה,יהוה,H3068,6528
288913,Amos,1,13,עַל־,עַל,H5921,5774
288914,Amos,1,13,שְׁלֹשָׁה֙,שָׁלֹשׁ,H7969,432
288915,Amos,1,13,פִּשְׁעֵ֣י,פֶּ֫שַׁע,H6588,93
288916,Amos,1,13,בְנֵֽי־,בֵּן,H1121,4959
288917,Amos,1,13,עַמּ֔וֹן,עַמּוֹן,H5983,106
288918,Amos,1,13,וְעַל־,עַל,H5921,5774
288919,Amos,1,13,אַרְבָּעָ֖ה,אַרְבַּע,H0702,318
288920,Amos,1,13,לֹ֣א,לֹא,H3808,5170
288921,Amos,1,13,אֲשִׁיבֶ֑נּוּ,שׁוּב,H7725,1057
288922,Amos,1,13,עַל־,עַל,H5921,5774
288923,Amos,1,13,בִּקְעָם֙,בָּקַע,H1234,51
288924,Amos,1,13,הָר֣וֹת,הָרָה,H2030,16
288925,Amos,1,13,הַגִּלְעָ֔ד,גִּלְעָד,H1568,134
288926,Amos,1,13,לְמַ֖עַן,מַ֫עַן,H4616,272
288927,Amos,1,13,הַרְחִ֥יב,רָחַב,H7337,25
288928,Amos,1,13,אֶת־,אֵת,H0853,10947
288929,Amos,1,13,גְּבוּלָֽם׃,גְּבוּל,H1366,240
288930,Amos,1,14,וְהִצַּ֤תִּי,יָצַת,H3341,29
288931,Amos,1,14,אֵשׁ֙,אֵשׁ,H0784,378
288932,Amos,1,14,בְּחוֹמַ֣ת,חוֹמָה,H2346,133
288933,Amos,1,14,רַבָּ֔ה,רַבָּה,H7237,15
288934,Amos,1,14,וְאָכְלָ֖ה,אָכַל,H0398,810
