Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
293225,Nahum,1,14,קִבְרֶ֖ךָ,קֶ֫בֶר,H6913,67
293226,Nahum,1,14,כִּ֥י,כִּי,H3588,4485
293227,Nahum,1,14,קַלּֽוֹתָ׃ פ,קָלַל,H7043,82
293228,Nahum,2,1,הִנֵּ֨ה,הִנֵּה,H2009,843
293229,Nahum,2,1,עַל־,עַל,H5921,5774
293230,Nahum,2,1,הֶהָרִ֜ים,הַר,H2022,547
293231,Nahum,2,1,רַגְלֵ֤י,רֶ֫גֶל,H7272,245
293232,Nahum,2,1,מְבַשֵּׂר֙,בָּשַׂר,H1319,24
293233,Nahum,2,1,מַשְׁמִ֣יעַ,שָׁמַע,H8085,1160
293234,Nahum,2,1,שָׁל֔וֹם,שָׁלוֹם,H7965,237
293235,Nahum,2,1,חָגִּ֧י,חָגַג,H2287,16
293236,Nahum,2,1,יְהוּדָ֛ה,יְהוּדָה,H3063,820
293237,Nahum,2,1,חַגַּ֖יִךְ,חַג,H2282,62
293238,Nahum,2,1,שַׁלְּמִ֣י,שָׁלֵם,H7999,116
293239,Nahum,2,1,נְדָרָ֑יִךְ,נֶ֫דֶר,H5088,60
293240,Nahum,2,1,כִּי֩,כִּי,H3588,4485
293241,Nahum,2,1,לֹ֨א,לֹא,H3808,5170
293242,Nahum,2,1,יוֹסִ֥יף,יָסַף,H3254,212
293243,Nahum,2,1,ע֛וֹד,עוֹד,H5750,490
293244,Nahum,2,1,לַֽעֲבָור־,עָבַר,H5674,556
293245,Nahum,2,1,בְּלִיַּ֖עַל,בְּלִיַּ֫עַל,H1100,27
293246,Nahum,2,1,כֻּלֹּ֥ה,כֹּל,H3605,5415
293247,Nahum,2,1,נִכְרָֽת׃,כָּרַת,H3772,288
293248,Nahum,2,2,עָלָ֥ה,עָלָה,H5927,890
293249,Nahum,2,2,מֵפִ֛יץ,מֵפִיץ,H6327,67
293250,Nahum,2,2,עַל־,עַל,H5921,5774
293251,Nahum,2,2,פָּנַ֖יִךְ,פָּנֶה,H6440,2127
293252,Nahum,2,2,נָצ֣וֹר,נָצַר,H5341,63
293253,Nahum,2,2,מְצֻרָ֑ה,מְצוּרָה,H4694,8
293254,Nahum,2,2,צַפֵּה־,צָפָה,H6822,36
293255,Nahum,2,2,דֶ֙רֶךְ֙,דֶּ֫רֶךְ,H1870,708
293256,Nahum,2,2,חַזֵּ֣ק,חָזַק,H2388,291
293257,Nahum,2,2,מָתְנַ֔יִם,מׇתְנַ֫יִם,H4975,47
293258,Nahum,2,2,אַמֵּ֥ץ,אָמֵץ,H0553,41
293259,Nahum,2,2,כֹּ֖חַ,כֹּחַ,H3581,126
293260,Nahum,2,2,מְאֹֽד׃,מְאֹד,H3966,300
293261,Nahum,2,3,כִּ֣י,כִּי,H3588,4485
293262,Nahum,2,3,שָׁ֤ב,שׁוּב,H7725,1057
293263,Nahum,2,3,יְהוָה֙,יהוה,H3068,6528
293264,Nahum,2,3,אֶת־,אֵת,H0853,10947
293265,Nahum,2,3,גְּא֣וֹן,גָּאוֹן,H1347,49
293266,Nahum,2,3,יַעֲקֹ֔ב,יַעֲקֹב,H3290,350
293267,Nahum,2,3,כִּגְא֖וֹן,גָּאוֹן,H1347,49
293268,Nahum,2,3,יִשְׂרָאֵ֑ל,יִשְׂרָאֵל,H3478,2508
293269,Nahum,2,3,כִּ֤י,כִּי,H3588,4485
293270,Nahum,2,3,בְקָקוּם֙,בָּקַק,H1238,9
293271,Nahum,2,3,בֹּֽקְקִ֔ים,בָּקַק,H1238,9
293272,Nahum,2,3,וּזְמֹרֵיהֶ֖ם,זְמוֹרָה,H2156,5
293273,Nahum,2,3,שִׁחֵֽתוּ׃,שָׁחַת,H7843,146
293274,Nahum,2,4,מָגֵ֨ן,מָגֵן,H4043,63
293275,Nahum,2,4,גִּבֹּרֵ֜יהוּ,גִּבּוֹר,H1368,159
293276,Nahum,2,4,מְאָדָּ֗ם,אָדֹם,H0119,10
293277,Nahum,2,4,אַנְשֵׁי־,אֱנוֹשׁ,H0582,566
293278,Nahum,2,4,חַ֙יִל֙,חַ֫יִל,H2428,246
293279,Nahum,2,4,מְתֻלָּעִ֔ים,תָּלַע,H8529,1
293280,Nahum,2,4,בְּאֵשׁ־,אֵשׁ,H0784,378
293281,Nahum,2,4,פְּלָד֥וֹת,פְּלָדָה,H6393,1
293282,Nahum,2,4,הָרֶ֖כֶב,רֶ֫כֶב,H7393,119
293283,Nahum,2,4,בְּי֣וֹם,יוֹם,H3117,2306
293284,Nahum,2,4,הֲכִינ֑וֹ,כּוּן,H3559,217
293285,Nahum,2,4,וְהַבְּרֹשִׁ֖ים,בְּרוֹשׁ,H1265,20
293286,Nahum,2,4,הָרְעָֽלוּ׃,רָעַל,H7477,1
293287,Nahum,2,5,בַּֽחוּצוֹת֙,חוּץ,H2351,164
293288,Nahum,2,5,יִתְהוֹלְל֣וּ,הָלַל,H1984,165
293289,Nahum,2,5,הָרֶ֔כֶב,רֶ֫כֶב,H7393,119
293290,Nahum,2,5,יִֽשְׁתַּקְשְׁק֖וּן,שָׁקַק,H8264,6
293291,Nahum,2,5,בָּרְחֹב֑וֹת,רְחוֹב,H7339,43
293292,Nahum,2,5,מַרְאֵיהֶן֙,מַרְאֶה,H4758,103
293293,Nahum,2,5,כַּלַּפִּידִ֔ם,לַפִּיד,H3940,13
293294,Nahum,2,5,כַּבְּרָקִ֖ים,בָּרָק,H1300,21
293295,Nahum,2,5,יְרוֹצֵֽצוּ׃,רוּץ,H7323,103
293296,Nahum,2,6,יִזְכֹּר֙,זָכַר,H2142,232
293297,Nahum,2,6,אַדִּירָ֔יו,אַדִּיר,H0117,27
293298,Nahum,2,6,יִכָּשְׁל֖וּ,כָּשַׁל,H3782,62
293299,Nahum,2,6,בַּהֲלִֽכָותָ֑ם,הֲלִיכָה,H1979,6
293300,Nahum,2,6,יְמַֽהֲרוּ֙,מָהַר,H4116,68
293301,Nahum,2,6,חֽוֹמָתָ֔הּ,חוֹמָה,H2346,133
293302,Nahum,2,6,וְהֻכַ֖ן,כּוּן,H3559,217
293303,Nahum,2,6,הַסֹּכֵֽךְ׃,סֹכֵךְ,H5526,24
