Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
294465,Sophonie,1,13,וּבָתֵּיהֶ֖ם,בַּ֫יִת,H1004,2049
294466,Sophonie,1,13,לִשְׁמָמָ֑ה,שְׁמָמָה,H8077,57
294467,Sophonie,1,13,וּבָנ֤וּ,בָּנָה,H1129,376
294468,Sophonie,1,13,בָתִּים֙,בַּ֫יִת,H1004,2049
294469,Sophonie,1,13,וְלֹ֣א,לֹא,H3808,5170
294470,Sophonie,1,13,יֵשֵׁ֔בוּ,יָשַׁב,H3427,1078
294471,Sophonie,1,13,וְנָטְע֣וּ,נָטַע,H5193,58
294472,Sophonie,1,13,כְרָמִ֔ים,כֶּרֶם,H3754,92
294473,Sophonie,1,13,וְלֹ֥א,לֹא,H3808,5170
294474,Sophonie,1,13,יִשְׁתּ֖וּ,שָׁתָה,H8354,217
294475,Sophonie,1,13,אֶת־,אֵת,H0853,10947
294476,Sophonie,1,13,יֵינָֽם׃,יַ֫יִן,H3196,141
294477,Sophonie,1,14,קָר֤וֹב,קָרֹב,H7138,77
294478,Sophonie,1,14,יוֹם־,יוֹם,H3117,2306
294479,Sophonie,1,14,יְהוָה֙,יהוה,H3068,6528
294480,Sophonie,1,14,הַגָּד֔וֹל,גַּל,H1419,526
294481,Sophonie,1,14,קָר֖וֹב,קָרֹב,H7138,77
294482,Sophonie,1,14,וּמַהֵ֣ר,מַהֵר,H4118,14
294483,Sophonie,1,14,מְאֹ֑ד,מְאֹד,H3966,300
294484,Sophonie,1,14,ק֚וֹל,קוֹל,H6963,506
294485,Sophonie,1,14,י֣וֹם,יוֹם,H3117,2306
294486,Sophonie,1,14,יְהוָ֔ה,יהוה,H3068,6528
294487,Sophonie,1,14,מַ֥ר,מַר,H4751,39
294488,Sophonie,1,14,צֹרֵ֖חַ,צָרַח,H6873,2
294489,Sophonie,1,14,שָׁ֥ם,שָׁם,H8033,834
294490,Sophonie,1,14,גִּבּֽוֹר׃,גִּבּוֹר,H1368,159
294491,Sophonie,1,15,י֥וֹם,יוֹם,H3117,2306
294492,Sophonie,1,15,עֶבְרָ֖ה,עֶבְרָה,H5678,34
294493,Sophonie,1,15,הַיּ֣וֹם,יוֹם,H3117,2306
294494,Sophonie,1,15,הַה֑וּא,הוּא,H1931,1878
294495,Sophonie,1,15,י֧וֹם,יוֹם,H3117,2306
294496,Sophonie,1,15,צָרָ֣ה,צָרָה,H6869,73
294497,Sophonie,1,15,וּמְצוּקָ֗ה,מְצוּקָה,H4691,7
294498,Sophonie,1,15,י֤וֹם,יוֹם,H3117,2306
