w,book,chapter,verse,orig,lex,strong,freq
136622,1Rois,19,16,וְאֶת־,אֵת,H0853,10946.0
136623,1Rois,19,16,אֱלִישָׁ֤ע,אֱלִישָׁע,H0477,58.0
136624,1Rois,19,16,בֶּן־,בֵּן,H1121,4959.0
136625,1Rois,19,16,שָׁפָט֙,שָׁפָט,H8202,8.0
136626,1Rois,19,16,מֵאָבֵ֣ל,,H0065,6.0
136627,1Rois,19,16,מְחוֹלָ֔ה,,H0065,6.0
136628,1Rois,19,16,תִּמְשַׁ֥ח,מָשַׁח,H4886,70.0
136629,1Rois,19,16,לְנָבִ֖יא,נָבִיא,H5030,315.0
136630,1Rois,19,16,תַּחְתֶּֽיךָ׃,תַּחַת,H8478,505.0
136631,1Rois,19,17,וְהָיָ֗ה,הָיָה,H1961,3562.0
136632,1Rois,19,17,הַנִּמְלָ֛ט,מָלַט,H4422,95.0
136633,1Rois,19,17,מֵחֶ֥רֶב,חֶ֫רֶב,H2719,413.0
136634,1Rois,19,17,חֲזָאֵ֖ל,חֲזָהאֵל,H2371,23.0
136635,1Rois,19,17,יָמִ֣ית,מוּת,H4191,840.0
136636,1Rois,19,17,יֵה֑וּא,יֵהוּא,H3058,58.0
136637,1Rois,19,17,וְהַנִּמְלָ֛ט,מָלַט,H4422,95.0
136638,1Rois,19,17,מֵחֶ֥רֶב,חֶ֫רֶב,H2719,413.0
136639,1Rois,19,17,יֵה֖וּא,יֵהוּא,H3058,58.0
136640,1Rois,19,17,יָמִ֥ית,מוּת,H4191,840.0
136641,1Rois,19,17,אֱלִישָֽׁע׃,אֱלִישָׁע,H0477,58.0
136642,1Rois,19,18,וְהִשְׁאַרְתִּ֥י,שָׁאַר,H7604,133.0
136643,1Rois,19,18,בְיִשְׂרָאֵ֖ל,יִשְׂרָאֵל,H3478,2508.0
136644,1Rois,19,18,שִׁבְעַ֣ת,שֶׁ֫בַע,H7651,395.0
136645,1Rois,19,18,אֲלָפִ֑ים,אֶ֫לֶף,H0505,506.0
136646,1Rois,19,18,כָּל־,כֹּל,H3605,5415.0
136647,1Rois,19,18,הַבִּרְכַּ֗יִם,בֶּ֫רֶךְ,H1290,25.0
136648,1Rois,19,18,אֲשֶׁ֤ר,אֲשֶׁר,H0834,5499.0
136649,1Rois,19,18,לֹֽא־,לֹא,H3808,5170.0
136650,1Rois,19,18,כָֽרְעוּ֙,כָּרַע,H3766,36.0
136651,1Rois,19,18,לַבַּ֔עַל,בַּעַל,H1168,82.0
136652,1Rois,19,18,וְכָ֨ל־,כֹּל,H3605,5415.0
136653,1Rois,19,18,הַפֶּ֔ה,פֶּה,H6310,498.0
136654,1Rois,19,18,אֲשֶׁ֥ר,אֲשֶׁר,H0834,5499.0
136655,1Rois,19,18,לֹֽא־,לֹא,H3808,5170.0
136656,1Rois,19,18,נָשַׁ֖ק,נָשַׁק,H5401,35.0
136657,1Rois,19,18,לֽוֹ׃,,H9033,1549.0
136658,1Rois,19,19,וַיֵּ֣לֶךְ,הָלַךְ,H1980,1549.0
136659,1Rois,19,19,מִ֠שָּׁם,שָׁם,H8033,834.0
136660,1Rois,19,19,וַיִּמְצָ֞א,מָצָא,H4672,455.0
136661,1Rois,19,19,אֶת־,אֵת,H0853,10946.0
136662,1Rois,19,19,אֱלִישָׁ֤ע,אֱלִישָׁע,H0477,58.0
136663,1Rois,19,19,בֶּן־,בֵּן,H1121,4959.0
136664,1Rois,19,19,שָׁפָט֙,שָׁפָט,H8202,8.0
136665,1Rois,19,19,וְה֣וּא,הוּא,H1931,1878.0
136666,1Rois,19,19,חֹרֵ֔שׁ,חָרַשׁ,H2790,72.0
136667,1Rois,19,19,שְׁנֵים־,שְׁנַ֫יִם,H8147,769.0
136668,1Rois,19,19,עָשָׂ֤ר,עָשָׂר,H6240,339.0
136669,1Rois,19,19,צְמָדִים֙,צֶ֫מֶד,H6776,15.0
136670,1Rois,19,19,לְפָנָ֔יו,פָּנֶה,H6440,2127.0
136671,1Rois,19,19,וְה֖וּא,הוּא,H1931,1878.0
136672,1Rois,19,19,בִּשְׁנֵ֣ים,שְׁנַ֫יִם,H8147,769.0
136673,1Rois,19,19,הֶעָשָׂ֑ר,עָשָׂר,H6240,339.0
136674,1Rois,19,19,וַיַּעֲבֹ֤ר,עָבַר,H5674,556.0
136675,1Rois,19,19,אֵלִיָּ֙הוּ֙,אֵלִיָּה,H0452,71.0
136676,1Rois,19,19,אֵלָ֔יו,אֶל,H0413,5515.0
136677,1Rois,19,19,וַיַּשְׁלֵ֥ךְ,שָׁלַךְ,H7993,125.0
136678,1Rois,19,19,אַדַּרְתּ֖וֹ,אַדֶּ֫רֶת,H0155,12.0
136679,1Rois,19,19,אֵלָֽיו׃,אֶל,H0413,5515.0
136680,1Rois,19,20,וַיַּעֲזֹ֣ב,עָזַב,H5800,215.0
136681,1Rois,19,20,אֶת־,אֵת,H0853,10946.0
136682,1Rois,19,20,הַבָּקָ֗ר,בָּקָר,H1241,183.0
136683,1Rois,19,20,וַיָּ֙רָץ֙,רוּץ,H7323,103.0
136684,1Rois,19,20,אַחֲרֵ֣י,אַחַר,H0310,716.0
136685,1Rois,19,20,אֵֽלִיָּ֔הוּ,אֵלִיָּה,H0452,71.0
136686,1Rois,19,20,וַיֹּ֗אמֶר,אָמַר,H0559,5309.0
136687,1Rois,19,20,אֶשְּׁקָה־,נָשַׁק,H5401,35.0
136688,1Rois,19,20,נָּא֙,נָא,H4994,404.0
136689,1Rois,19,20,לְאָבִ֣י,אָב,H0001,1213.0
136690,1Rois,19,20,וּלְאִמִּ֔י,אֵם,H0517,220.0
136691,1Rois,19,20,וְאֵלְכָ֖ה,הָלַךְ,H1980,1549.0
136692,1Rois,19,20,אַחֲרֶ֑יךָ,אַחַר,H0310,716.0
136693,1Rois,19,20,וַיֹּ֤אמֶר,אָמַר,H0559,5309.0
136694,1Rois,19,20,לוֹ֙,,H9033,1549.0
136695,1Rois,19,20,לֵ֣ךְ,הָלַךְ,H1980,1549.0
136696,1Rois,19,20,שׁ֔וּב,שׁוּב,H7725,1057.0
136697,1Rois,19,20,כִּ֥י,כִּי,H3588,4483.0
136698,1Rois,19,20,מֶה־,מָה,H4100,753.0
136699,1Rois,19,20,עָשִׂ֖יתִי,עָשָׂה,H6213,2629.0
136700,1Rois,19,20,לָֽךְ׃,,H9032,333.0
136701,1Rois,19,21,וַיָּ֨שָׁב,שׁוּב,H7725,1057.0
136702,1Rois,19,21,מֵאַחֲרָ֜יו,אַחַר,H0310,716.0
136703,1Rois,19,21,וַיִּקַּ֣ח,לָקַח,H3947,966.0
136704,1Rois,19,21,אֶת־,אֵת,H0853,10946.0
136705,1Rois,19,21,צֶ֧מֶד,צֶ֫מֶד,H6776,15.0
136706,1Rois,19,21,הַבָּקָ֣ר,בָּקָר,H1241,183.0
136707,1Rois,19,21,וַיִּזְבָּחֵ֗הוּ,זָבַח,H2076,134.0
136708,1Rois,19,21,וּבִכְלִ֤י,כְּלִי,H3627,325.0
136709,1Rois,19,21,הַבָּקָר֙,בָּקָר,H1241,183.0
136710,1Rois,19,21,בִּשְּׁלָ֣ם,בָּשַׁל,H1310,28.0
136711,1Rois,19,21,הַבָּשָׂ֔ר,בָּשָׂר,H1320,270.0
136712,1Rois,19,21,וַיִּתֵּ֥ן,נָתַן,H5414,2011.0
136713,1Rois,19,21,לָעָ֖ם,עַם,H5971,1872.0
136714,1Rois,19,21,וַיֹּאכֵ֑לוּ,אָכַל,H0398,810.0
136715,1Rois,19,21,וַיָּ֗קָם,קוּם,H6965,628.0
136716,1Rois,19,21,וַיֵּ֛לֶךְ,הָלַךְ,H1980,1549.0
136717,1Rois,19,21,אַחֲרֵ֥י,אַחַר,H0310,716.0
136718,1Rois,19,21,אֵלִיָּ֖הוּ,אֵלִיָּה,H0452,71.0
136719,1Rois,19,21,וַיְשָׁרְתֵֽהוּ׃ פ,שָׁרַת,H8334,97.0
136720,1Rois,20,1,וּבֶן־,בֶּן־הֲדַד,H1130,50.0
136721,1Rois,20,1,הֲדַ֣ד,בֶּן־הֲדַד,H1130,50.0
136722,1Rois,20,1,מֶֽלֶךְ־,מֶ֫לֶךְ,H4428,2526.0
136723,1Rois,20,1,אֲרָ֗ם,אֲרָם,H0758,143.0
136724,1Rois,20,1,קָבַץ֙,קָבַץ,H6908,127.0
136725,1Rois,20,1,אֶת־,אֵת,H0853,10946.0
136726,1Rois,20,1,כָּל־,כֹּל,H3605,5415.0
136727,1Rois,20,1,חֵיל֔וֹ,חַ֫יִל,H2428,246.0
136728,1Rois,20,1,וּשְׁלֹשִׁ֨ים,שְׁלֹשִׁים,H7970,173.0
136729,1Rois,20,1,וּשְׁנַ֥יִם,שְׁנַ֫יִם,H8147,769.0
136730,1Rois,20,1,מֶ֛לֶךְ,מֶ֫לֶךְ,H4428,2526.0
136731,1Rois,20,1,אִתּ֖וֹ,אֵת,H0854,929.0
136732,1Rois,20,1,וְס֣וּס,סוּס,H5483,140.0
136733,1Rois,20,1,וָרָ֑כֶב,רֶ֫כֶב,H7393,119.0
136734,1Rois,20,1,וַיַּ֗עַל,עָלָה,H5927,890.0
136735,1Rois,20,1,וַיָּ֙צַר֙,צוּר,H6696,38.0
136736,1Rois,20,1,עַל־,עַל,H5921,5774.0
136737,1Rois,20,1,שֹׁ֣מְר֔וֹן,שֹׁמְרוֹן,H8111,109.0
136738,1Rois,20,1,וַיִּלָּ֖חֶם,לָחַם,H3898,177.0
136739,1Rois,20,1,בָּֽהּ׃,,H9034,490.0
136740,1Rois,20,2,וַיִּשְׁלַ֧ח,שָׁלַח,H7971,847.0
136741,1Rois,20,2,מַלְאָכִ֛ים,מַלְאָךְ,H4397,214.0
136742,1Rois,20,2,אֶל־,אֶל,H0413,5515.0
136743,1Rois,20,2,אַחְאָ֥ב,אַחְאָב,H0256,93.0
136744,1Rois,20,2,מֶֽלֶךְ־,מֶ֫לֶךְ,H4428,2526.0
136745,1Rois,20,2,יִשְׂרָאֵ֖ל,יִשְׂרָאֵל,H3478,2508.0
136746,1Rois,20,2,הָעִֽירָה׃,עִיר,H5892,1089.0
136747,1Rois,20,3,וַיֹּ֣אמֶר,אָמַר,H0559,5309.0
136748,1Rois,20,3,ל֗וֹ,,H9033,1549.0
136749,1Rois,20,3,כֹּ֚ה,כֹּה,H3541,577.0
136750,1Rois,20,3,אָמַ֣ר,אָמַר,H0559,5309.0
136751,1Rois,20,3,בֶּן־,בֶּן־הֲדַד,H1130,50.0
136752,1Rois,20,3,הֲדַ֔ד,בֶּן־הֲדַד,H1130,50.0
136753,1Rois,20,3,כַּסְפְּךָ֥,כֶּ֫סֶף,H3701,403.0
136754,1Rois,20,3,וּֽזְהָבְךָ֖,זָהָב,H2091,389.0
136755,1Rois,20,3,לִֽי־,,H9030,909.0
136756,1Rois,20,3,ה֑וּא,הוּא,H1931,1878.0
136757,1Rois,20,3,וְנָשֶׁ֧יךָ,אִשָּׁה,H0802,781.0
136758,1Rois,20,3,וּבָנֶ֛יךָ,בֵּן,H1121,4959.0
136759,1Rois,20,3,הַטּוֹבִ֖ים,טוֹב,H2896,562.0
136760,1Rois,20,3,לִי־,,H9030,909.0
136761,1Rois,20,3,הֵֽם׃,הֵ֫מָּה,H1992,552.0
136762,1Rois,20,4,וַיַּ֤עַן,עָנָה,H6030,332.0
136763,1Rois,20,4,מֶֽלֶךְ־,מֶ֫לֶךְ,H4428,2526.0
136764,1Rois,20,4,יִשְׂרָאֵל֙,יִשְׂרָאֵל,H3478,2508.0
136765,1Rois,20,4,וַיֹּ֔אמֶר,אָמַר,H0559,5309.0
136766,1Rois,20,4,כִּדְבָרְךָ֖,דָּבָר,H1697,1442.0
136767,1Rois,20,4,אֲדֹנִ֣י,אָדוֹן,H0113,333.0
136768,1Rois,20,4,הַמֶּ֑לֶךְ,מֶ֫לֶךְ,H4428,2526.0
136769,1Rois,20,4,לְךָ֥,,H9031,728.0
136770,1Rois,20,4,אֲנִ֖י,,H0589,874.0
136771,1Rois,20,4,וְכָל־,כֹּל,H3605,5415.0
136772,1Rois,20,4,אֲשֶׁר־,אֲשֶׁר,H0834,5499.0
136773,1Rois,20,4,לִֽי׃,,H9030,909.0
136774,1Rois,20,5,וַיָּשֻׁ֙בוּ֙,שׁוּב,H7725,1057.0
136775,1Rois,20,5,הַמַּלְאָכִ֔ים,מַלְאָךְ,H4397,214.0
136776,1Rois,20,5,וַיֹּ֣אמְר֔וּ,אָמַר,H0559,5309.0
136777,1Rois,20,5,כֹּֽה־,כֹּה,H3541,577.0
136778,1Rois,20,5,אָמַ֥ר,אָמַר,H0559,5309.0
136779,1Rois,20,5,בֶּן־,בֶּן־הֲדַד,H1130,50.0
136780,1Rois,20,5,הֲדַ֖ד,בֶּן־הֲדַד,H1130,50.0
136781,1Rois,20,5,לֵאמֹ֑ר,אָמַר,H0559,5309.0
136782,1Rois,20,5,כִּֽי־,כִּי,H3588,4483.0
136783,1Rois,20,5,שָׁלַ֤חְתִּי,שָׁלַח,H7971,847.0
136784,1Rois,20,5,אֵלֶ֙יךָ֙,אֶל,H0413,5515.0
136785,1Rois,20,5,לֵאמֹ֔ר,אָמַר,H0559,5309.0
136786,1Rois,20,5,כַּסְפְּךָ֧,כֶּ֫סֶף,H3701,403.0
136787,1Rois,20,5,וּזְהָבְךָ֛,זָהָב,H2091,389.0
136788,1Rois,20,5,וְנָשֶׁ֥יךָ,אִשָּׁה,H0802,781.0
136789,1Rois,20,5,וּבָנֶ֖יךָ,בֵּן,H1121,4959.0
136790,1Rois,20,5,לִ֥י,,H9030,909.0
136791,1Rois,20,5,תִתֵּֽן׃,נָתַן,H5414,2011.0
136792,1Rois,20,6,כִּ֣י׀,כִּי,H3588,4483.0
136793,1Rois,20,6,אִם־,,H0518,1070.0
136794,1Rois,20,6,כָּעֵ֣ת,עֵת,H6256,296.0
136795,1Rois,20,6,מָחָ֗ר,מָחָר,H4279,52.0
136796,1Rois,20,6,אֶשְׁלַ֤ח,שָׁלַח,H7971,847.0
136797,1Rois,20,6,אֶת־,אֵת,H0853,10946.0
136798,1Rois,20,6,עֲבָדַי֙,עֶ֫בֶד,H5650,801.0
136799,1Rois,20,6,אֵלֶ֔יךָ,אֶל,H0413,5515.0
136800,1Rois,20,6,וְחִפְּשׂוּ֙,חָפַשׂ,H2664,23.0
136801,1Rois,20,6,אֶת־,אֵת,H0853,10946.0
136802,1Rois,20,6,בֵּ֣יתְךָ֔,בַּ֫יִת,H1004,2049.0
136803,1Rois,20,6,וְאֵ֖ת,אֵת,H0853,10946.0
136804,1Rois,20,6,בָּתֵּ֣י,בַּ֫יִת,H1004,2049.0
136805,1Rois,20,6,עֲבָדֶ֑יךָ,עֶ֫בֶד,H5650,801.0
136806,1Rois,20,6,וְהָיָה֙,הָיָה,H1961,3562.0
136807,1Rois,20,6,כָּל־,כֹּל,H3605,5415.0
136808,1Rois,20,6,מַחְמַ֣ד,מַחְמָד,H4261,13.0
136809,1Rois,20,6,עֵינֶ֔יךָ,עַ֫יִן,H5869,887.0
136810,1Rois,20,6,יָשִׂ֥ימוּ,שׂוּם,H7760,585.0
136811,1Rois,20,6,בְיָדָ֖ם,יָד,H3027,1619.0
136812,1Rois,20,6,וְלָקָֽחוּ׃,לָקַח,H3947,966.0
136813,1Rois,20,7,וַיִּקְרָ֤א,קָרָא,H7121,733.0
136814,1Rois,20,7,מֶֽלֶךְ־,מֶ֫לֶךְ,H4428,2526.0
136815,1Rois,20,7,יִשְׂרָאֵל֙,יִשְׂרָאֵל,H3478,2508.0
136816,1Rois,20,7,לְכָל־,כֹּל,H3605,5415.0
136817,1Rois,20,7,זִקְנֵ֣י,זָקֵן,H2205,178.0
136818,1Rois,20,7,הָאָ֔רֶץ,אֶ֫רֶץ,H0776,2504.0
136819,1Rois,20,7,וַיֹּ֙אמֶר֙,אָמַר,H0559,5309.0
136820,1Rois,20,7,דְּעֽוּ־,יָדַע,H3045,946.0
136821,1Rois,20,7,נָ֣א,נָא,H4994,404.0
136822,1Rois,20,7,וּרְא֔וּ,רָאָה,H7200,1300.0
136823,1Rois,20,7,כִּ֥י,כִּי,H3588,4483.0
136824,1Rois,20,7,רָעָ֖ה,רָעָה,H7451,665.0
136825,1Rois,20,7,זֶ֣ה,זֶה,H2088,1179.0
136826,1Rois,20,7,מְבַקֵּ֑שׁ,בָּקַשׁ,H1245,225.0
136827,1Rois,20,7,כִּֽי־,כִּי,H3588,4483.0
136828,1Rois,20,7,שָׁלַ֨ח,שָׁלַח,H7971,847.0
136829,1Rois,20,7,אֵלַ֜י,אֶל,H0413,5515.0
136830,1Rois,20,7,לְנָשַׁ֤י,אִשָּׁה,H0802,781.0
136831,1Rois,20,7,וּלְבָנַי֙,בֵּן,H1121,4959.0
136832,1Rois,20,7,וּלְכַסְפִּ֣י,כֶּ֫סֶף,H3701,403.0
136833,1Rois,20,7,וְלִזְהָבִ֔י,זָהָב,H2091,389.0
136834,1Rois,20,7,וְלֹ֥א,לֹא,H3808,5170.0
136835,1Rois,20,7,מָנַ֖עְתִּי,מָנַע,H4513,29.0
136836,1Rois,20,7,מִמֶּֽנּוּ׃,מִן־,H4480,1188.0
136837,1Rois,20,8,וַיֹּאמְר֥וּ,אָמַר,H0559,5309.0
136838,1Rois,20,8,אֵלָ֛יו,אֶל,H0413,5515.0
136839,1Rois,20,8,כָּל־,כֹּל,H3605,5415.0
136840,1Rois,20,8,הַזְּקֵנִ֖ים,זָקֵן,H2205,178.0
136841,1Rois,20,8,וְכָל־,כֹּל,H3605,5415.0
136842,1Rois,20,8,הָעָ֑ם,עַם,H5971,1872.0
136843,1Rois,20,8,אַל־,אַל,H0408,725.0
136844,1Rois,20,8,תִּשְׁמַ֖ע,שָׁמַע,H8085,1160.0
136845,1Rois,20,8,וְל֥וֹא,לֹא,H3808,5170.0
136846,1Rois,20,8,תֹאבֶֽה׃,אָבָה,H0014,54.0
136847,1Rois,20,9,וַיֹּ֜אמֶר,אָמַר,H0559,5309.0
136848,1Rois,20,9,לְמַלְאֲכֵ֣י,מַלְאָךְ,H4397,214.0
136849,1Rois,20,9,בֶן־,בֶּן־הֲדַד,H1130,50.0
136850,1Rois,20,9,הֲדַ֗ד,בֶּן־הֲדַד,H1130,50.0
136851,1Rois,20,9,אִמְר֞וּ,אָמַר,H0559,5309.0
136852,1Rois,20,9,לַֽאדֹנִ֤י,אָדוֹן,H0113,333.0
136853,1Rois,20,9,הַמֶּ֙לֶךְ֙,מֶ֫לֶךְ,H4428,2526.0
136854,1Rois,20,9,כֹּל֩,כֹּל,H3605,5415.0
136855,1Rois,20,9,אֲשֶׁר־,אֲשֶׁר,H0834,5499.0
136856,1Rois,20,9,שָׁלַ֨חְתָּ,שָׁלַח,H7971,847.0
136857,1Rois,20,9,אֶל־,אֶל,H0413,5515.0
136858,1Rois,20,9,עַבְדְּךָ֤,עֶ֫בֶד,H5650,801.0
136859,1Rois,20,9,בָרִֽאשֹׁנָה֙,רִאשׁוֹן,H7223,181.0
136860,1Rois,20,9,אֶעֱשֶׂ֔ה,עָשָׂה,H6213,2629.0
136861,1Rois,20,9,וְהַדָּבָ֣ר,דָּבָר,H1697,1442.0
136862,1Rois,20,9,הַזֶּ֔ה,זֶה,H2088,1179.0
136863,1Rois,20,9,לֹ֥א,לֹא,H3808,5170.0
136864,1Rois,20,9,אוּכַ֖ל,יָכֹל,H3201,194.0
136865,1Rois,20,9,לַעֲשׂ֑וֹת,עָשָׂה,H6213,2629.0
136866,1Rois,20,9,וַיֵּֽלְכוּ֙,הָלַךְ,H1980,1549.0
136867,1Rois,20,9,הַמַּלְאָכִ֔ים,מַלְאָךְ,H4397,214.0
136868,1Rois,20,9,וַיְשִׁבֻ֖הוּ,שׁוּב,H7725,1057.0
136869,1Rois,20,9,דָּבָֽר׃,דָּבָר,H1697,1442.0
136870,1Rois,20,10,וַיִּשְׁלַ֤ח,שָׁלַח,H7971,847.0
136871,1Rois,20,10,אֵלָיו֙,אֶל,H0413,5515.0
136872,1Rois,20,10,בֶּן־,בֶּן־הֲדַד,H1130,50.0
136873,1Rois,20,10,הֲדַ֔ד,בֶּן־הֲדַד,H1130,50.0
136874,1Rois,20,10,וַיֹּ֕אמֶר,אָמַר,H0559,5309.0
136875,1Rois,20,10,כֹּֽה־,כֹּה,H3541,577.0
136876,1Rois,20,10,יַעֲשׂ֥וּן,עָשָׂה,H6213,2629.0
136877,1Rois,20,10,לִ֛י,,H9030,909.0
136878,1Rois,20,10,אֱלֹהִ֖ים,אֱלֹהִים,H0430,2603.0
136879,1Rois,20,10,וְכֹ֣ה,כֹּה,H3541,577.0
136880,1Rois,20,10,יוֹסִ֑פוּ,יָסַף,H3254,212.0
136881,1Rois,20,10,אִם־,אִם,H0518,1070.0
136882,1Rois,20,10,יִשְׂפֹּק֙,שָׂפַק,H5606,10.0
136883,1Rois,20,10,עֲפַ֣ר,עָפָר,H6083,110.0
136884,1Rois,20,10,שֹׁמְר֔וֹן,שֹׁמְרוֹן,H8111,109.0
136885,1Rois,20,10,לִשְׁעָלִ֕ים,שֹׁ֫עַל,H8168,3.0
136886,1Rois,20,10,לְכָל־,כֹּל,H3605,5415.0
136887,1Rois,20,10,הָעָ֖ם,עַם,H5971,1872.0
136888,1Rois,20,10,אֲשֶׁ֥ר,אֲשֶׁר,H0834,5499.0
136889,1Rois,20,10,בְּרַגְלָֽי׃,רֶ֫גֶל,H7272,245.0
136890,1Rois,20,11,וַיַּ֤עַן,עָנָה,H6030,332.0
136891,1Rois,20,11,מֶֽלֶךְ־,מֶ֫לֶךְ,H4428,2526.0
136892,1Rois,20,11,יִשְׂרָאֵל֙,יִשְׂרָאֵל,H3478,2508.0
136893,1Rois,20,11,וַיֹּ֣אמֶר,אָמַר,H0559,5309.0
136894,1Rois,20,11,דַּבְּר֔וּ,דָבַר,H1696,1142.0
136895,1Rois,20,11,אַל־,אַל,H0408,725.0
136896,1Rois,20,11,יִתְהַלֵּ֥ל,הָלַל,H1984,165.0
136897,1Rois,20,11,חֹגֵ֖ר,חָגַר,H2296,44.0
136898,1Rois,20,11,כִּמְפַתֵּֽחַ׃,פָּתַח,H6605,144.0
136899,1Rois,20,12,וַיְהִ֗י,הָיָה,H1961,3562.0
136900,1Rois,20,12,כִּשְׁמֹ֙עַ֙,שָׁמַע,H8085,1160.0
136901,1Rois,20,12,אֶת־,אֵת,H0853,10946.0
136902,1Rois,20,12,הַדָּבָ֣ר,דָּבָר,H1697,1442.0
136903,1Rois,20,12,הַזֶּ֔ה,זֶה,H2088,1179.0
136904,1Rois,20,12,וְה֥וּא,הוּא,H1931,1878.0
136905,1Rois,20,12,שֹׁתֶ֛ה,שָׁתָה,H8354,217.0
136906,1Rois,20,12,ה֥וּא,הוּא,H1931,1878.0
136907,1Rois,20,12,וְהַמְּלָכִ֖ים,מֶ֫לֶךְ,H4428,2526.0
136908,1Rois,20,12,בַּסֻּכּ֑וֹת,סֻכָּה,H5521,31.0
136909,1Rois,20,12,וַיֹּ֤אמֶר,אָמַר,H0559,5309.0
136910,1Rois,20,12,אֶל־,אֶל,H0413,5515.0
136911,1Rois,20,12,עֲבָדָיו֙,עֶ֫בֶד,H5650,801.0
136912,1Rois,20,12,שִׂ֔ימוּ,שׂוּם,H7760,585.0
136913,1Rois,20,12,וַיָּשִׂ֖ימוּ,שׂוּם,H7760,585.0
136914,1Rois,20,12,עַל־,עַל,H5921,5774.0
136915,1Rois,20,12,הָעִֽיר׃,עִיר,H5892,1089.0
136916,1Rois,20,13,וְהִנֵּ֣ה׀,הִנֵּה,H2009,843.0
136917,1Rois,20,13,נָבִ֣יא,נָבִיא,H5030,315.0
136918,1Rois,20,13,אֶחָ֗ד,אֶחָד,H0259,971.0
136919,1Rois,20,13,נִגַּשׁ֮,נָגַשׁ,H5066,125.0
136920,1Rois,20,13,אֶל־,אֶל,H0413,5515.0
136921,1Rois,20,13,אַחְאָ֣ב,אַחְאָב,H0256,93.0
136922,1Rois,20,13,מֶֽלֶךְ־,מֶ֫לֶךְ,H4428,2526.0
136923,1Rois,20,13,יִשְׂרָאֵל֒,יִשְׂרָאֵל,H3478,2508.0
136924,1Rois,20,13,וַיֹּ֗אמֶר,אָמַר,H0559,5309.0
136925,1Rois,20,13,כֹּ֚ה,כֹּה,H3541,577.0
136926,1Rois,20,13,אָמַ֣ר,אָמַר,H0559,5309.0
136927,1Rois,20,13,יְהוָ֔ה,יהוה,H3068,6528.0
136928,1Rois,20,13,הְֽרָאִ֔יתָ,רָאָה,H7200,1300.0
136929,1Rois,20,13,אֵ֛ת,אֵת,H0853,10946.0
136930,1Rois,20,13,כָּל־,כֹּל,H3605,5415.0
136931,1Rois,20,13,הֶהָמ֥וֹן,הָמוֹן,H1995,83.0
136932,1Rois,20,13,הַגָּד֖וֹל,גַּל,H1419,526.0
136933,1Rois,20,13,הַזֶּ֑ה,זֶה,H2088,1179.0
136934,1Rois,20,13,הִנְנִ֨י,הֵן,H2005,316.0
136935,1Rois,20,13,נֹתְנ֤וֹ,נָתַן,H5414,2011.0
136936,1Rois,20,13,בְיָֽדְךָ֙,יָד,H3027,1619.0
136937,1Rois,20,13,הַיּ֔וֹם,יוֹם,H3117,2306.0
136938,1Rois,20,13,וְיָדַעְתָּ֖,יָדַע,H3045,946.0
136939,1Rois,20,13,כִּֽי־,כִּי,H3588,4483.0
136940,1Rois,20,13,אֲנִ֥י,,H0589,874.0
136941,1Rois,20,13,יְהוָֽה׃,יהוה,H3068,6528.0
136942,1Rois,20,14,וַיֹּ֤אמֶר,אָמַר,H0559,5309.0
136943,1Rois,20,14,אַחְאָב֙,אַחְאָב,H0256,93.0
136944,1Rois,20,14,בְּמִ֔י,מִי,H4310,423.0
136945,1Rois,20,14,וַיֹּ֙אמֶר֙,אָמַר,H0559,5309.0
136946,1Rois,20,14,כֹּֽה־,כֹּה,H3541,577.0
136947,1Rois,20,14,אָמַ֣ר,אָמַר,H0559,5309.0
136948,1Rois,20,14,יְהוָ֔ה,יהוה,H3068,6528.0
136949,1Rois,20,14,בְּנַעֲרֵ֖י,נַ֫עַר,H5288,239.0
136950,1Rois,20,14,שָׂרֵ֣י,שַׂר,H8269,421.0
136951,1Rois,20,14,הַמְּדִינ֑וֹת,מְדִינָה,H4082,53.0
136952,1Rois,20,14,וַיֹּ֛אמֶר,אָמַר,H0559,5309.0
136953,1Rois,20,14,מִֽי־,מִי,H4310,423.0
136954,1Rois,20,14,יֶאְסֹ֥ר,אָסַר,H0631,72.0
136955,1Rois,20,14,הַמִּלְחָמָ֖ה,מִלְחָמָה,H4421,320.0
136956,1Rois,20,14,וַיֹּ֥אמֶר,אָמַר,H0559,5309.0
136957,1Rois,20,14,אָֽתָּה׃,אַתָּ֫ה,H0859,1094.0
136958,1Rois,20,15,וַיִּפְקֹ֗ד,פָּקַד,H6485,303.0
136959,1Rois,20,15,אֶֽת־,אֵת,H0853,10946.0
136960,1Rois,20,15,נַעֲרֵי֙,נַ֫עַר,H5288,239.0
136961,1Rois,20,15,שָׂרֵ֣י,שַׂר,H8269,421.0
136962,1Rois,20,15,הַמְּדִינ֔וֹת,מְדִינָה,H4082,53.0
136963,1Rois,20,15,וַיִּהְי֕וּ,הָיָה,H1961,3562.0
136964,1Rois,20,15,מָאתַ֖יִם,מֵאָה,H3967,581.0
136965,1Rois,20,15,שְׁנַ֣יִם,שְׁנַ֫יִם,H8147,769.0
136966,1Rois,20,15,וּשְׁלֹשִׁ֑ים,שְׁלֹשִׁים,H7970,173.0
136967,1Rois,20,15,וְאַחֲרֵיהֶ֗ם,אַחַר,H0310,716.0
136968,1Rois,20,15,פָּקַ֧ד,פָּקַד,H6485,303.0
136969,1Rois,20,15,אֶת־,אֵת,H0853,10946.0
