,tagnt_word_n,book,chapter,verse,orig,lex,strong,freq
113200,117170,2 Timothée,2,3,Ἰησοῦ,Ἰησοῦς,G2424,910
113201,117171,2 Timothée,2,4,οὐδεὶς,οὐδείς,G3762,232
113202,117172,2 Timothée,2,4,στρατευόμενος,στρατεύω,G4754,7
113203,117173,2 Timothée,2,4,ἐμπλέκεται,ἐμπλέκω,G1707,2
113204,117174,2 Timothée,2,4,ταῖς,ὁ,G3588,19785
113205,117175,2 Timothée,2,4,τοῦ,ὁ,G3588,19785
113206,117176,2 Timothée,2,4,βίου,βίος,G0979,10
113207,117177,2 Timothée,2,4,πραγματείαις,πραγματεία,G4230,1
113208,117178,2 Timothée,2,4,ἵνα,ἵνα,G2443,668
113209,117179,2 Timothée,2,4,τῷ,ὁ,G3588,19785
113210,117180,2 Timothée,2,4,στρατολογήσαντι,στρατολογέω,G4758,1
113211,117181,2 Timothée,2,4,ἀρέσῃ,ἀρέσκω,G0700,16
113212,117182,2 Timothée,2,5,ἐὰν,ἐάν,G1437,327
113213,117183,2 Timothée,2,5,δὲ,δέ,G1161,2771
113214,117184,2 Timothée,2,5,καὶ,καί,G2532,9108
113215,117185,2 Timothée,2,5,ἀθλῆ,ἀθλέω,G0118,2
113216,117186,2 Timothée,2,5,τις,τις,G5100,525
113217,117187,2 Timothée,2,5,οὐ,οὐ,G3756,1667
113218,117188,2 Timothée,2,5,στεφανοῦται,στεφανόω,G4737,3
113219,117189,2 Timothée,2,5,ἐὰν,ἐάν,G1437,327
113220,117190,2 Timothée,2,5,μὴ,μή,G3361,1065
113221,117191,2 Timothée,2,5,νομίμως,νομίμως,G3545,2
113222,117192,2 Timothée,2,5,ἀθλήσῃ,ἀθλέω,G0118,2
113223,117193,2 Timothée,2,6,τὸν,ὁ,G3588,19785
113224,117194,2 Timothée,2,6,κοπιῶντα,κοπιάω,G2872,22
113225,117195,2 Timothée,2,6,γεωργὸν,γεωργός,G1092,19
